,game_id,season,game_type,week,gameday,weekday,gametime,gametime_hour,gametime_minute,away_team,away_score,home_team,home_score,location,result,total,overtime,pfr,espn,away_rest,home_rest,away_moneyline,home_moneyline,spread_line,away_spread_odds,home_spread_odds,total_line,under_odds,over_odds,div_game,roof,surface,temp,wind,away_qb_id,home_qb_id,referee,stadium_id,stadium,outdoor,grass,playoff,home_DVOA_Rank,home_DVOA,away_DVOA_Rank,away_DVOA,home_win,home_afterbye,away_afterbye,tie
41,2011_03_NYJ_OAK,2011,REG,3,9/25/2011,Sunday,16:05,16,5,NYJ,24,OAK,34,Home,10,58,0,201109250rai,310925013,7,7,-133,120,-1,-125,115,40,-105,-105,0,outdoors,grass,70,7,00-0026898,00-0023460,Gene Steratore,OAK00,O.co Coliseum,1,1,0,22,-0.09,11,0.12,1,0,0,0
42,2011_03_KC_SD,2011,REG,3,9/25/2011,Sunday,16:05,16,5,KC,17,SD,20,Home,3,37,0,201109250sdg,310925024,7,7,780,-1035,14,-103,-105,44.5,-107,-103,1,outdoors,grass,67,8,00-0023662,00-0022942,Walt Coleman,SDG00,Qualcomm Stadium,1,1,0,16,0,27,-0.18,1,0,0,0
43,2011_03_BAL_STL,2011,REG,3,9/25/2011,Sunday,16:05,16,5,BAL,37,STL,7,Home,-30,44,0,201109250ram,310925014,7,6,-240,214,-5.5,-105,-103,41.5,-106,-104,0,dome,astroplay,70,0,00-0026158,00-0027854,Scott Green,STL00,Edward Jones Dome,0,0,0,31,-0.33,8,0.14,0,0,0,0
44,2011_03_GB_CHI,2011,REG,3,9/25/2011,Sunday,16:15,16,15,GB,27,CHI,17,Home,-10,44,0,201109250chi,310925003,7,7,-210,188,-4,-112,104,45.5,-105,-105,1,outdoors,grass,61,10,00-0023459,00-0024226,Mike Carey,CHI98,Soldier Field,1,1,0,15,0.01,2,0.26,0,0,0,0
45,2011_03_ARI_SEA,2011,REG,3,9/25/2011,Sunday,16:15,16,15,ARI,10,SEA,13,Home,3,23,0,201109250sea,310925026,7,7,-155,140,-3,-105,-103,42.5,-103,-107,1,outdoors,fieldturf,68,20,00-0025423,00-0024279,Alberto Riveron,SEA00,CenturyLink Field,1,0,0,19,-0.02,26,-0.17,1,0,0,0
46,2011_03_ATL_TB,2011,REG,3,9/25/2011,Sunday,16:15,16,15,ATL,13,TB,16,Home,3,29,0,201109250tam,310925027,7,7,102,-113,1,100,-108,45,-108,-102,1,outdoors,grass,89,9,00-0026143,00-0026993,Clete Blakeman,TAM00,Raymond James Stadium,1,1,0,30,-0.27,7,0.17,1,0,0,0
47,2011_03_PIT_IND,2011,REG,3,9/25/2011,Sunday,20:20,20,20,PIT,23,IND,20,Home,-3,43,0,201109250clt,310925011,7,7,-585,487,-10.5,-106,-102,39.5,-111,101,0,closed,fieldturf,70,0,00-0022924,00-0003292,Terry McAulay,IND00,Lucas Oil Stadium,0,0,0,32,-0.35,3,0.22,0,0,0,0
48,2011_03_WAS_DAL,2011,REG,3,9/26/2011,Monday,20:30,20,30,WAS,16,DAL,18,Home,2,34,0,201109260dal,310926006,8,8,158,-175,3.5,-111,103,44.5,-108,-102,1,closed,matrixturf,70,0,00-0022121,00-0021678,Ed Hochuli,DAL00,Cowboys Stadium,0,0,0,13,0.06,21,-0.08,1,0,0,0
49,2011_04_CAR_CHI,2011,REG,4,10/2/2011,Sunday,13:00,13,0,CAR,29,CHI,34,Home,5,63,0,201110020chi,311002003,7,7,264,-300,7,101,-109,41.5,-105,-105,0,outdoors,grass,60,8,00-0027939,00-0024226,Terry McAulay,CHI98,Soldier Field,1,1,0,15,0.01,20,-0.04,1,0,0,0
50,2011_04_BUF_CIN,2011,REG,4,10/2/2011,Sunday,13:00,13,0,BUF,20,CIN,23,Home,3,43,0,201110020cin,311002004,7,7,-148,134,-3,104,-113,41.5,-109,-101,0,outdoors,fieldturf,57,13,00-0023682,00-0027973,Gene Steratore,CIN00,Paul Brown Stadium,1,0,0,17,-0.01,23,-0.1,1,0,0,0
51,2011_04_TEN_CLE,2011,REG,4,10/2/2011,Sunday,13:00,13,0,TEN,31,CLE,13,Home,-18,44,0,201110020cle,311002005,7,7,118,-130,1,112,-121,37.5,-102,-108,0,outdoors,grass,48,24,00-0007091,00-0027688,Peter Morelli,CLE00,Cleveland Browns Stadium,1,1,0,25,-0.15,14,0.05,0,0,0,0
52,2011_04_DET_DAL,2011,REG,4,10/2/2011,Sunday,13:00,13,0,DET,34,DAL,30,Home,-4,64,0,201110020dal,311002006,7,6,120,-133,2.5,-104,-104,46,-103,-107,0,closed,matrixturf,70,0,00-0026498,00-0021678,John Parry,DAL00,Cowboys Stadium,0,0,0,13,0.06,10,0.13,0,0,0,0
53,2011_04_PIT_HOU,2011,REG,4,10/2/2011,Sunday,13:00,13,0,PIT,10,HOU,17,Home,7,27,0,201110020htx,311002034,7,7,180,-200,4,-104,-104,46,-103,-107,0,open,grass,70,0,00-0022924,00-0022787,Clete Blakeman,HOU00,Reliant Stadium,0,1,0,5,0.2,3,0.22,1,0,0,0
54,2011_04_NO_JAX,2011,REG,4,10/2/2011,Sunday,13:00,13,0,NO,23,JAX,10,Home,-13,33,0,201110020jax,311002030,7,7,-375,326,-9,107,-116,45,-105,-105,0,outdoors,grass,71,5,00-0020531,00-0027948,Ed Hochuli,JAX00,EverBank Field,1,1,0,28,-0.2,1,0.29,0,0,0,0
55,2011_04_MIN_KC,2011,REG,4,10/2/2011,Sunday,13:00,13,0,MIN,17,KC,22,Home,5,39,0,201110020kan,311002012,7,7,-150,136,-3,101,-109,40,-108,-102,0,outdoors,grass,65,7,00-0011022,00-0023662,Bill Leavy,KAN00,Arrowhead Stadium,1,1,0,27,-0.18,29,-0.2,1,0,0,0
56,2011_04_SF_PHI,2011,REG,4,10/2/2011,Sunday,13:00,13,0,SF,24,PHI,23,Home,-1,47,0,201110020phi,311002021,7,7,423,-500,9.5,101,-109,43.5,-107,-103,0,outdoors,grass,54,20,00-0023436,00-0020245,Alberto Riveron,PHI00,Lincoln Financial Field,1,1,0,9,0.13,6,0.18,0,0,0,0
57,2011_04_WAS_STL,2011,REG,4,10/2/2011,Sunday,13:00,13,0,WAS,17,STL,10,Home,-7,27,0,201110020ram,311002014,6,7,-145,131,-3,108,-117,44,-103,-107,0,dome,astroplay,70,0,00-0022121,00-0027854,Walt Coleman,STL00,Edward Jones Dome,0,0,0,31,-0.33,21,-0.08,0,0,0,0
58,2011_04_NYG_ARI,2011,REG,4,10/2/2011,Sunday,16:05,16,5,NYG,31,ARI,27,Home,-4,58,0,201110020crd,311002022,7,7,-107,-103,-1,-101,-107,45.5,-105,-105,0,closed,grass,70,0,00-0022803,00-0025423,Jerome Boger,PHO00,University of Phoenix Stadium,0,1,0,26,-0.17,12,0.07,0,0,0,0
59,2011_04_ATL_SEA,2011,REG,4,10/2/2011,Sunday,16:05,16,5,ATL,30,SEA,28,Home,-2,58,0,201110020sea,311002026,7,7,-261,232,-6,-104,-104,39.5,-107,-103,0,outdoors,fieldturf,58,0,00-0026143,00-0024279,Walt Anderson,SEA00,CenturyLink Field,1,0,0,19,-0.02,7,0.17,0,0,0,0
60,2011_04_DEN_GB,2011,REG,4,10/2/2011,Sunday,16:15,16,15,DEN,23,GB,49,Home,26,72,0,201110020gnb,311002009,7,7,502,-605,12,-103,-105,46.5,-110,100,0,outdoors,grass,67,10,00-0023541,00-0023459,Scott Green,GNB00,Lambeau Field,1,1,0,2,0.26,24,-0.13,1,0,0,0
61,2011_04_NE_OAK,2011,REG,4,10/2/2011,Sunday,16:15,16,15,NE,31,OAK,19,Home,-12,50,0,201110020rai,311002013,7,7,-260,231,-6,-109,101,55,-104,-106,0,outdoors,grass,71,6,00-0019596,00-0023460,Tony Corrente,OAK00,O.co Coliseum,1,1,0,22,-0.09,4,0.22,0,0,0,0
62,2011_04_MIA_SD,2011,REG,4,10/2/2011,Sunday,16:15,16,15,MIA,16,SD,26,Home,10,42,0,201110020sdg,311002024,7,7,269,-305,6.5,-103,-105,45,-104,-106,0,outdoors,grass,84,9,00-0026197,00-0022942,Jeff Triplette,SDG00,Qualcomm Stadium,1,1,0,16,0,18,-0.02,1,0,0,0
63,2011_04_NYJ_BAL,2011,REG,4,10/2/2011,Sunday,20:20,20,20,NYJ,17,BAL,34,Home,17,51,0,201110020rav,311002033,7,7,213,-239,5,100,-108,43,101,-111,0,outdoors,sportturf,51,6,00-0026898,00-0026158,Mike Carey,BAL00,M&T Bank Stadium,1,0,0,8,0.14,11,0.12,1,0,0,0
64,2011_04_IND_TB,2011,REG,4,10/3/2011,Monday,20:30,20,30,IND,17,TB,24,Home,7,41,0,201110030tam,311003027,8,8,423,-500,10,-103,-105,40,-105,-105,0,outdoors,grass,80,0,00-0027134,00-0026993,Ron Winter,TAM00,Raymond James Stadium,1,1,0,30,-0.27,32,-0.35,1,0,0,0
65,2011_05_PHI_BUF,2011,REG,5,10/9/2011,Sunday,13:00,13,0,PHI,24,BUF,31,Home,7,55,0,201110090buf,311009002,7,7,-158,143,-3,-104,-104,52.5,100,-110,0,outdoors,a_turf,74,6,00-0020245,00-0023682,Walt Coleman,BUF00,Ralph Wilson Stadium,1,0,0,23,-0.1,9,0.13,1,0,0,0
66,2011_05_NO_CAR,2011,REG,5,10/9/2011,Sunday,13:00,13,0,NO,30,CAR,27,Home,-3,57,0,201110090car,311009029,7,7,-285,252,-6.5,-106,-102,51,100,-110,1,outdoors,grass,68,12,00-0020531,00-0027939,John Parry,CAR00,Bank of America Stadium,1,1,0,20,-0.04,1,0.29,0,0,0,0
67,2011_05_OAK_HOU,2011,REG,5,10/9/2011,Sunday,13:00,13,0,OAK,25,HOU,20,Home,-5,45,0,201110090htx,311009034,7,7,197,-220,4.5,-104,-104,47.5,-107,-103,0,closed,grass,70,0,00-0023460,00-0022787,Peter Morelli,HOU00,Reliant Stadium,0,1,0,5,0.2,22,-0.09,0,0,0,0
68,2011_05_KC_IND,2011,REG,5,10/9/2011,Sunday,13:00,13,0,KC,28,IND,24,Home,-4,52,0,201110090clt,311009011,7,6,104,-115,1,-101,-107,37.5,-108,-102,0,open,fieldturf,70,0,00-0023662,00-0027134,Carl Cheffers,IND00,Lucas Oil Stadium,0,0,0,32,-0.35,27,-0.18,0,1,0,0
69,2011_05_CIN_JAX,2011,REG,5,10/9/2011,Sunday,13:00,13,0,CIN,30,JAX,20,Home,-10,50,0,201110090jax,311009030,7,7,-136,123,-1,-130,120,37,-102,-108,0,outdoors,grass,79,15,00-0027973,00-0027948,Alberto Riveron,JAX00,EverBank Field,1,1,0,28,-0.2,17,-0.01,0,0,0,0
70,2011_05_ARI_MIN,2011,REG,5,10/9/2011,Sunday,13:00,13,0,ARI,10,MIN,34,Home,24,44,0,201110090min,311009016,7,7,171,-190,3.5,-101,-107,44.5,-105,-105,0,dome,sportturf,70,0,00-0025423,00-0011022,Scott Green,MIN00,Mall of America Field,0,0,0,29,-0.2,26,-0.17,1,0,0,0
71,2011_05_SEA_NYG,2011,REG,5,10/9/2011,Sunday,13:00,13,0,SEA,36,NYG,25,Home,-11,61,0,201110090nyg,311009019,7,7,385,-450,10,-120,111,43.5,100,-110,0,outdoors,fieldturf,81,4,00-0024279,00-0022803,Ed Hochuli,NYC01,MetLife Stadium,1,0,0,12,0.07,19,-0.02,0,0,0,0
72,2011_05_TEN_PIT,2011,REG,5,10/9/2011,Sunday,13:00,13,0,TEN,17,PIT,38,Home,21,55,0,201110090pit,311009023,7,7,156,-173,3,108,-117,40,-108,-102,0,outdoors,grass,70,3,00-0007091,00-0022924,Walt Anderson,PIT00,Heinz Field,1,1,0,3,0.22,14,0.05,1,0,0,0
73,2011_05_TB_SF,2011,REG,5,10/9/2011,Sunday,16:05,16,5,TB,3,SF,48,Home,45,51,0,201110090sfo,311009025,6,7,127,-140,2.5,105,-114,41,-105,-105,0,outdoors,grass,62,6,00-0026993,00-0023436,Terry McAulay,SFO00,Candlestick Park,1,1,0,6,0.18,30,-0.27,1,0,1,0
74,2011_05_SD_DEN,2011,REG,5,10/9/2011,Sunday,16:15,16,15,SD,29,DEN,24,Home,-5,53,0,201110090den,311009007,7,7,-190,171,-3.5,-102,-106,47,-106,-104,1,outdoors,grass,52,6,00-0022942,00-0023541,Gene Steratore,DEN00,Sports Authority Field at Mile High,1,1,0,24,-0.13,16,0,0,0,0,0
75,2011_05_NYJ_NE,2011,REG,5,10/9/2011,Sunday,16:15,16,15,NYJ,21,NE,30,Home,9,51,0,201110090nwe,311009017,7,7,314,-360,7.5,-105,-103,50.5,-105,-105,1,outdoors,fieldturf,82,9,00-0026898,00-0019596,Jerome Boger,BOS00,Gillette Stadium,1,0,0,4,0.22,11,0.12,1,0,0,0
76,2011_05_GB_ATL,2011,REG,5,10/9/2011,Sunday,20:20,20,20,GB,25,ATL,14,Home,-11,39,0,201110090atl,311009001,7,7,-248,221,-6,-103,-105,53.5,-105,-105,0,dome,fieldturf,70,0,00-0023459,00-0026143,Jeff Triplette,ATL00,Georgia Dome,0,0,0,7,0.17,2,0.26,0,0,0,0
77,2011_05_CHI_DET,2011,REG,5,10/10/2011,Monday,20:30,20,30,CHI,13,DET,24,Home,11,37,0,201110100det,311010008,8,8,248,-280,6.5,-104,-104,47,100,-110,1,dome,fieldturf,70,0,00-0024226,00-0026498,Clete Blakeman,DET00,Ford Field,0,0,0,10,0.13,15,0.01,1,0,0,0
78,2011_06_CAR_ATL,2011,REG,6,10/16/2011,Sunday,13:00,13,0,CAR,17,ATL,31,Home,14,48,0,201110160atl,311016001,7,7,171,-190,3.5,-104,-104,49,-105,-105,1,dome,fieldturf,70,0,00-0027939,00-0026143,Peter Morelli,ATL00,Georgia Dome,0,0,0,7,0.17,20,-0.04,1,1,1,0
79,2011_06_IND_CIN,2011,REG,6,10/16/2011,Sunday,13:00,13,0,IND,17,CIN,27,Home,10,44,0,201110160cin,311016004,7,7,205,-230,5,-113,104,40,-108,-102,0,outdoors,fieldturf,71,16,00-0027134,00-0027973,John Parry,CIN00,Paul Brown Stadium,1,0,0,17,-0.01,32,-0.35,1,1,1,0
80,2011_06_SF_DET,2011,REG,6,10/16/2011,Sunday,13:00,13,0,SF,25,DET,19,Home,-6,44,0,201110160det,311016008,7,6,203,-227,5.5,-109,101,45,100,-110,0,dome,fieldturf,70,0,00-0023436,00-0026498,Mike Carey,DET00,Ford Field,0,0,0,10,0.13,6,0.18,0,0,1,0
81,2011_06_STL_GB,2011,REG,6,10/16/2011,Sunday,13:00,13,0,STL,3,GB,24,Home,21,27,0,201110160gnb,311016009,14,7,750,-973,14,-103,-105,47,100,-110,0,outdoors,grass,57,23,00-0027854,00-0023459,Ed Hochuli,GNB00,Lambeau Field,1,1,0,2,0.26,31,-0.33,1,1,0,0
82,2011_06_BUF_NYG,2011,REG,6,10/16/2011,Sunday,13:00,13,0,BUF,24,NYG,27,Home,3,51,0,201110160nyg,311016019,7,7,166,-185,3,115,-124,49,-107,-103,0,outdoors,fieldturf,65,15,00-0023682,00-0022803,Clete Blakeman,NYC01,MetLife Stadium,1,0,0,12,0.07,23,-0.1,1,1,1,0
83,2011_06_JAX_PIT,2011,REG,6,10/16/2011,Sunday,13:00,13,0,JAX,13,PIT,17,Home,4,30,0,201110160pit,311016023,7,7,502,-606,12.5,-111,103,40,-102,-108,0,outdoors,grass,58,10,00-0027948,00-0022924,Ron Winter,PIT00,Heinz Field,1,1,0,3,0.22,28,-0.2,1,1,1,0
84,2011_06_PHI_WAS,2011,REG,6,10/16/2011,Sunday,13:00,13,0,PHI,20,WAS,13,Home,-7,33,0,201110160was,311016028,7,14,-147,133,-3,109,-118,46.5,-105,-105,1,outdoors,grass,68,7,00-0020245,00-0022121,Bill Leavy,WAS00,FedExField,1,1,0,21,-0.08,9,0.13,0,0,1,0
85,2011_06_HOU_BAL,2011,REG,6,10/16/2011,Sunday,16:05,16,5,HOU,14,BAL,29,Home,15,43,0,201110160rav,311016033,7,14,274,-311,7,-108,100,43.5,-104,-106,0,outdoors,sportturf,72,10,00-0022787,00-0026158,Gene Steratore,BAL00,M&T Bank Stadium,1,0,0,8,0.14,5,0.2,1,0,1,0
86,2011_06_CLE_OAK,2011,REG,6,10/16/2011,Sunday,16:05,16,5,CLE,17,OAK,24,Home,7,41,0,201110160rai,311016013,14,7,256,-290,6.5,104,-113,44.5,-105,-105,0,outdoors,grass,71,8,00-0027688,00-0023460,Carl Cheffers,OAK00,O.co Coliseum,1,1,0,22,-0.09,25,-0.15,1,1,0,0
87,2011_06_DAL_NE,2011,REG,6,10/16/2011,Sunday,16:15,16,15,DAL,16,NE,20,Home,4,36,0,201110160nwe,311016017,14,7,256,-290,6.5,-103,-105,54.5,100,-110,0,outdoors,fieldturf,63,8,00-0021678,00-0019596,Walt Coleman,BOS00,Gillette Stadium,1,0,0,4,0.22,13,0.06,1,1,0,0
88,2011_06_NO_TB,2011,REG,6,10/16/2011,Sunday,16:15,16,15,NO,20,TB,26,Home,6,46,0,201110160tam,311016027,7,7,-257,228,-6,-106,-102,49.5,-103,-107,1,outdoors,grass,84,11,00-0020531,00-0026993,Jerome Boger,TAM00,Raymond James Stadium,1,1,0,30,-0.27,1,0.29,1,1,1,0
89,2011_06_MIN_CHI,2011,REG,6,10/16/2011,Sunday,20:20,20,20,MIN,10,CHI,39,Home,29,49,0,201110160chi,311016003,7,6,116,-128,1,110,-119,41.5,-109,-101,1,outdoors,grass,56,11,00-0011022,00-0024226,Walt Anderson,CHI98,Soldier Field,1,1,0,15,0.01,29,-0.2,1,0,1,0
90,2011_06_MIA_NYJ,2011,REG,6,10/17/2011,Monday,20:30,20,30,MIA,6,NYJ,24,Home,18,30,0,201110170nyj,311017020,15,8,323,-372,7,-101,-107,41.5,100,-110,1,outdoors,fieldturf,62,12,00-0025708,00-0026898,Tony Corrente,NYC01,MetLife Stadium,1,0,0,11,0.12,18,-0.02,1,0,0,0
91,2011_07_WAS_CAR,2011,REG,7,10/23/2011,Sunday,13:00,13,0,WAS,20,CAR,33,Home,13,53,0,201110230car,311023029,7,7,120,-133,1.5,108,-117,44.5,100,-110,0,outdoors,grass,62,0,00-0025427,00-0027939,Jerome Boger,CAR00,Bank of America Stadium,1,1,0,20,-0.04,21,-0.08,1,0,0,0
92,2011_07_SEA_CLE,2011,REG,7,10/23/2011,Sunday,13:00,13,0,SEA,3,CLE,6,Home,3,9,0,201110230cle,311023005,14,7,171,-190,3,117,-127,41,-110,100,0,outdoors,grass,56,7,00-0024296,00-0027688,Mike Carey,CLE00,Cleveland Browns Stadium,1,1,0,25,-0.15,19,-0.02,1,0,0,0
93,2011_07_ATL_DET,2011,REG,7,10/23/2011,Sunday,13:00,13,0,ATL,23,DET,16,Home,-7,39,0,201110230det,311023008,7,7,197,-220,4.5,-103,-105,47,101,-111,0,dome,fieldturf,70,0,00-0026143,00-0026498,Bill Leavy,DET00,Ford Field,0,0,0,10,0.13,7,0.17,0,0,0,0
94,2011_07_DEN_MIA,2011,REG,7,10/23/2011,Sunday,13:00,13,0,DEN,18,MIA,15,Home,-3,33,1,201110230mia,311023015,14,6,-106,-104,-1,101,-109,41.5,-110,100,0,outdoors,grass,77,9,00-0027876,00-0025708,Clete Blakeman,MIA00,Sun Life Stadium,1,1,0,18,-0.02,24,-0.13,0,0,0,0
95,2011_07_SD_NYJ,2011,REG,7,10/23/2011,Sunday,13:00,13,0,SD,21,NYJ,27,Home,6,48,0,201110230nyj,311023020,14,6,-105,-105,-1,102,-110,43,-105,-105,0,outdoors,fieldturf,58,0,00-0022942,00-0026898,Ron Winter,NYC01,MetLife Stadium,1,0,0,11,0.12,16,0,1,0,0,0
96,2011_07_CHI_TB,2011,REG,7,10/23/2011,Sunday,13:00,13,0,CHI,24,TB,18,Neutral,-6,42,0,201110230tam,311023027,7,7,-122,111,-1.5,-111,103,44,100,-110,0,outdoors,grass,62,15,00-0024226,00-0026993,Tony Corrente,LON00,Wembley Stadium,1,1,0,30,-0.27,15,0.01,0,0,0,0
97,2011_07_HOU_TEN,2011,REG,7,10/23/2011,Sunday,13:00,13,0,HOU,41,TEN,7,Home,-34,48,0,201110230oti,311023010,7,14,125,-138,3,-123,114,44,-106,-104,1,outdoors,grass,72,0,00-0022787,00-0007091,Terry McAulay,NAS00,LP Field,1,1,0,14,0.05,5,0.2,0,0,0,0
98,2011_07_PIT_ARI,2011,REG,7,10/23/2011,Sunday,16:05,16,5,PIT,32,ARI,20,Home,-12,52,0,201110230crd,311023022,7,14,-215,193,-4,-103,-105,46,-106,-104,0,closed,grass,70,0,00-0022924,00-0025423,John Parry,PHO00,University of Phoenix Stadium,0,1,0,26,-0.17,3,0.22,0,0,0,0
99,2011_07_KC_OAK,2011,REG,7,10/23/2011,Sunday,16:05,16,5,KC,28,OAK,0,Home,-28,28,0,201110230rai,311023013,14,7,162,-180,3.5,-116,107,41.5,102,-113,1,outdoors,grass,79,6,00-0023662,00-0022164,Jeff Triplette,OAK00,O.co Coliseum,1,1,0,22,-0.09,27,-0.18,0,0,0,0
100,2011_07_STL_DAL,2011,REG,7,10/23/2011,Sunday,16:15,16,15,STL,7,DAL,34,Home,27,41,0,201110230dal,311023006,7,7,760,-1000,14,-109,101,43,-105,-105,0,closed,matrixturf,70,0,00-0020305,00-0021678,Alberto Riveron,DAL00,Cowboys Stadium,0,0,0,13,0.06,31,-0.33,1,0,0,0
101,2011_07_GB_MIN,2011,REG,7,10/23/2011,Sunday,16:15,16,15,GB,33,MIN,27,Home,-6,60,0,201110230min,311023016,7,7,-543,456,-10,100,-108,47,-113,102,1,dome,sportturf,70,0,00-0023459,00-0027950,Peter Morelli,MIN00,Mall of America Field,0,0,0,29,-0.2,2,0.26,0,0,0,0
102,2011_07_IND_NO,2011,REG,7,10/23/2011,Sunday,20:20,20,20,IND,7,NO,62,Home,55,69,0,201110230nor,311023018,7,7,760,-1000,13.5,100,-108,49,100,-110,0,dome,sportturf,70,0,00-0027134,00-0020531,Scott Green,NOR00,Mercedes-Benz Superdome,0,0,0,1,0.29,32,-0.35,1,0,0,0
103,2011_07_BAL_JAX,2011,REG,7,10/24/2011,Monday,20:30,20,30,BAL,7,JAX,12,Home,5,19,0,201110240jax,311024030,8,8,-525,442,-10,100,-108,38.5,101,-111,0,outdoors,grass,60,0,00-0026158,00-0027948,Carl Cheffers,JAX00,EverBank Field,1,1,0,28,-0.2,8,0.14,1,1,1,0
104,2011_08_ARI_BAL,2011,REG,8,10/30/2011,Sunday,13:00,13,0,ARI,27,BAL,30,Home,3,57,0,201110300rav,311030033,7,6,635,-796,12,-103,-105,43,-110,100,0,outdoors,sportturf,48,9,00-0025423,00-0026158,Jeff Triplette,BAL00,M&T Bank Stadium,1,0,0,8,0.14,26,-0.17,1,0,0,0
105,2011_08_MIN_CAR,2011,REG,8,10/30/2011,Sunday,13:00,13,0,MIN,24,CAR,21,Home,-3,45,0,201110300car,311030029,7,7,158,-175,3,109,-118,47,-105,-105,0,outdoors,grass,54,6,00-0027950,00-0027939,Ed Hochuli,CAR00,Bank of America Stadium,1,1,0,20,-0.04,29,-0.2,0,0,0,0
106,2011_08_JAX_HOU,2011,REG,8,10/30/2011,Sunday,13:00,13,0,JAX,14,HOU,24,Home,10,38,0,201110300htx,311030034,6,7,377,-440,10,-114,105,41,-104,-106,1,open,grass,70,0,00-0027948,00-0022787,Scott Green,HOU00,Reliant Stadium,0,1,0,5,0.2,28,-0.2,1,0,0,0
107,2011_08_MIA_NYG,2011,REG,8,10/30/2011,Sunday,13:00,13,0,MIA,17,NYG,20,Home,3,37,0,201110300nyg,311030019,7,14,423,-500,9.5,102,-110,43.5,-108,-102,0,outdoors,fieldturf,41,12,00-0025708,00-0022803,Ron Winter,NYC01,MetLife Stadium,1,0,0,12,0.07,18,-0.02,1,0,0,0
108,2011_08_NO_STL,2011,REG,8,10/30/2011,Sunday,13:00,13,0,NO,21,STL,31,Home,10,52,0,201110300ram,311030014,7,7,-900,704,-13.5,100,-108,48.5,-101,-109,0,dome,astroplay,70,0,00-0020531,00-0020305,Walt Anderson,STL00,Edward Jones Dome,0,0,0,31,-0.33,1,0.29,1,0,0,0
109,2011_08_IND_TEN,2011,REG,8,10/30/2011,Sunday,13:00,13,0,IND,10,TEN,27,Home,17,37,0,201110300oti,311030010,7,7,337,-389,9,-125,115,43.5,-102,-108,1,outdoors,grass,62,0,00-0027134,00-0007091,Jerome Boger,NAS00,LP Field,1,1,0,14,0.05,32,-0.35,1,0,0,0
110,2011_08_WAS_BUF,2011,REG,8,10/30/2011,Sunday,16:05,16,5,WAS,0,BUF,23,Home,23,23,0,201110300buf,311030002,7,14,188,-210,4,-102,-106,46.5,-103,-107,0,dome,a_turf,70,0,00-0025427,00-0023682,Terry McAulay,BUF01,Rogers Centre,0,0,0,23,-0.1,21,-0.08,1,0,0,0
111,2011_08_DET_DEN,2011,REG,8,10/30/2011,Sunday,16:05,16,5,DET,45,DEN,10,Home,-35,55,0,201110300den,311030007,7,7,-171,154,-3,-115,106,43.5,103,-114,0,outdoors,grass,56,5,00-0026498,00-0027876,Walt Coleman,DEN00,Sports Authority Field at Mile High,1,1,0,24,-0.13,10,0.13,0,0,0,0
112,2011_08_NE_PIT,2011,REG,8,10/30/2011,Sunday,16:15,16,15,NE,17,PIT,25,Home,8,42,0,201110300pit,311030023,14,7,-169,152,-3,-112,104,52,-102,-108,0,outdoors,grass,40,3,00-0019596,00-0022924,Mike Carey,PIT00,Heinz Field,1,1,0,3,0.22,4,0.22,1,0,0,0
113,2011_08_CIN_SEA,2011,REG,8,10/30/2011,Sunday,16:15,16,15,CIN,34,SEA,12,Home,-22,46,0,201110300sea,311030026,14,7,-114,103,-1,-108,100,37.5,-101,-109,0,outdoors,fieldturf,56,14,00-0027973,00-0024296,Tony Corrente,SEA00,CenturyLink Field,1,0,0,19,-0.02,17,-0.01,0,0,0,0
114,2011_08_CLE_SF,2011,REG,8,10/30/2011,Sunday,16:15,16,15,CLE,10,SF,20,Home,10,30,0,201110300sfo,311030025,7,14,370,-431,9,-102,-106,38.5,-108,-102,0,outdoors,grass,67,5,00-0027688,00-0023436,Bill Leavy,SFO00,Candlestick Park,1,1,0,6,0.18,25,-0.15,1,0,0,0
115,2011_08_DAL_PHI,2011,REG,8,10/30/2011,Sunday,20:20,20,20,DAL,7,PHI,34,Home,27,41,0,201110300phi,311030021,7,14,146,-162,3,103,-111,49,-104,-106,1,outdoors,grass,42,5,00-0021678,00-0020245,Gene Steratore,PHI00,Lincoln Financial Field,1,1,0,9,0.13,13,0.06,1,0,0,0
116,2011_08_SD_KC,2011,REG,8,10/31/2011,Monday,20:30,20,30,SD,20,KC,23,Home,3,43,1,201110310kan,311031012,8,8,-158,143,-3,-102,-106,44.5,102,-113,1,outdoors,grass,63,0,00-0022942,00-0023662,Alberto Riveron,KAN00,Arrowhead Stadium,1,1,0,27,-0.18,16,0,1,0,0,0
117,2011_09_NYJ_BUF,2011,REG,9,11/6/2011,Sunday,13:00,13,0,NYJ,27,BUF,11,Home,-16,38,0,201111060buf,311106002,14,7,118,-130,2.5,-103,-105,45,-106,-104,1,outdoors,a_turf,57,8,00-0026898,00-0023682,Ed Hochuli,BUF00,Ralph Wilson Stadium,1,0,0,23,-0.1,11,0.12,0,0,0,0
118,2011_09_SEA_DAL,2011,REG,9,11/6/2011,Sunday,13:00,13,0,SEA,13,DAL,23,Home,10,36,0,201111060dal,311106006,7,7,457,-545,11,-115,106,46,-107,-103,0,closed,matrixturf,70,0,00-0024279,00-0021678,Terry McAulay,DAL00,Cowboys Stadium,0,0,0,13,0.06,19,-0.02,1,0,0,0
