away_moneyline,home_moneyline,spread_line,home_spread_odds,total_line,temp,home_DVOA_Rank,home_DVOA,away_DVOA_Rank,away_DVOA,home_win
139,-153,3.0,-105,39.5,73,27,-0.18,22,-0.09,0
560,-750,14.0,102,46.0,40,7,0.14,28,-0.19,1
-141,128,-3.0,-119,47.5,43,26,-0.17,20,-0.04,0
111,-123,1.0,-114,47.0,44,15,-0.01,11,0.1,1
-679,516,-14.5,-130,43.0,70,32,-0.38,3,0.24,0
-190,171,-3.5,-108,44.0,50,30,-0.22,5,0.19,0
238,-269,6.5,-108,53.0,70,2,0.25,9,0.11,1
-117,105,-1.0,-101,54.0,43,12,0.06,1,0.33,1
-130,118,-2.5,-105,42.5,58,31,-0.23,13,0.06,1
222,-250,5.5,-109,39.5,33,28,-0.19,27,-0.18,1
284,-324,7.5,-108,44.5,26,20,-0.04,23,-0.11,0
274,-311,7.0,-103,39.5,70,11,0.1,22,-0.09,1
618,-848,14.0,-110,47.0,33,7,0.14,26,-0.17,1
276,-314,8.0,103,42.0,70,2,0.25,14,0.0,0
295,-338,7.5,-114,38.5,37,16,-0.01,18,-0.02,0
-142,129,-2.5,-103,52.0,80,25,-0.14,17,-0.02,0
285,-325,7.0,-108,41.0,48,6,0.16,19,-0.03,1
-270,239,-7.0,-119,43.5,51,13,0.06,4,0.22,0
586,-794,14.5,103,54.0,45,1,0.33,31,-0.23,1
385,-450,10.5,-110,50.5,65,3,0.24,30,-0.22,1
205,-230,6.0,106,39.5,70,10,0.11,5,0.19,0
512,-672,14.0,102,45.5,42,9,0.11,24,-0.11,1
603,-822,15.5,-112,39.5,45,12,0.06,32,-0.38,1
-245,218,-6.0,-110,43.0,46,29,-0.2,15,-0.01,0
-212,190,-5.0,-114,42.5,53,21,-0.06,8,0.12,0
112,-124,2.0,102,48.5,70,11,0.1,8,0.12,0
135,-149,2.5,-116,43.0,70,18,-0.02,12,0.06,1
140,-155,3.0,-102,43.0,52,6,0.16,4,0.22,0
235,-265,6.5,-108,42.5,39,5,0.19,15,-0.01,0
182,-203,4.0,-110,54.5,32,1,0.33,8,0.12,1
296,-338,7.5,-102,48.0,57,3,0.24,18,-0.02,1
170,-189,4.0,102,47.5,26,7,0.14,4,0.22,1
324,-373,8.5,-110,52.0,70,2,0.25,15,-0.01,1
142,-157,3.0,-103,55.0,70,2,0.25,3,0.24,0
156,-173,3.0,-125,56.5,19,1,0.33,7,0.14,0
-123,111,-2.0,-108,55.5,70,3,0.24,7,0.14,0
160,-178,3.5,103,47.0,65,18,-0.03,9,0.08,0
-122,111,-1.5,-104,49.5,87,29,-0.27,12,0.05,0
206,-230,5.5,103,44.0,71,24,-0.11,10,0.08,0
-181,163,-3.5,-110,49.0,91,28,-0.19,4,0.3,0
-298,263,-7.0,-112,41.0,91,32,-0.39,1,0.41,0
159,-176,3.5,104,47.0,70,7,0.18,15,-0.02,1
135,-149,2.5,-110,41.0,77,26,-0.18,13,0.02,0
395,-463,10.5,103,44.0,79,11,0.06,30,-0.27,1
235,-265,6.0,-103,44.5,77,22,-0.09,20,-0.06,1
344,-398,9.5,104,44.0,64,8,0.13,31,-0.28,1
271,-308,7.0,100,44.0,70,6,0.2,27,-0.19,1
-102,-108,1.0,-104,51.0,93,14,0.0,5,0.29,0
203,-228,5.5,101,49.0,66,3,0.31,19,-0.06,1
273,-310,6.5,-113,52.0,70,2,0.33,16,-0.02,1
-149,135,-3.0,-121,42.5,68,25,-0.13,23,-0.1,1
240,-277,6.5,-100,48.0,85,29,-0.27,14,0.0,0
513,-665,13.0,-100,46.0,82,1,0.41,17,-0.03,1
-103,-107,1.0,100,46.0,81,31,-0.28,5,0.29,0
-107,-103,-1.0,-113,47.0,70,21,-0.08,22,-0.09,1
148,-165,3.0,-108,43.0,72,9,0.08,7,0.18,1
286,-336,7.5,111,43.0,70,16,-0.02,28,-0.19,1
-1300,880,-18.0,-109,48.5,87,32,-0.39,3,0.31,0
-113,102,-1.0,-103,44.5,79,27,-0.19,13,0.02,0
175,-197,4.0,-101,47.0,81,19,-0.06,8,0.13,0
160,-178,3.0,-120,43.5,93,10,0.08,20,-0.06,0
-268,233,-6.0,104,46.5,80,30,-0.27,6,0.2,0
-293,252,-7.0,-119,53.5,70,25,-0.13,4,0.3,0
-147,132,-3.0,-114,41.0,87,23,-0.1,18,-0.03,0
107,-118,2.0,103,52.5,85,12,0.05,2,0.33,1
-105,-105,-1.0,-112,53.0,70,15,-0.02,11,0.06,1
-278,241,-6.5,-105,45.5,72,26,-0.18,24,-0.11,0
-125,113,-1.5,-101,38.0,73,28,-0.19,10,0.08,1
220,-252,5.5,-106,43.5,83,13,0.02,31,-0.28,1
1454,-2540,22.0,-112,46.5,70,6,0.2,32,-0.39,1
278,-327,7.0,-102,42.0,69,9,0.08,23,-0.1,1
105,-116,1.0,-111,48.0,70,20,-0.06,15,-0.02,1
191,-216,4.5,-102,52.0,70,4,0.3,1,0.41,1
337,-405,8.5,-105,43.0,70,7,0.18,25,-0.13,1
1203,-1962,20.5,-101,43.0,81,3,0.31,26,-0.18,1
188,-212,4.0,-106,45.0,84,11,0.06,21,-0.08,0
118,-131,2.5,103,46.0,70,17,-0.03,29,-0.27,0
202,-230,5.0,-107,48.0,88,14,0.0,27,-0.19,0
151,-168,3.0,-115,49.0,87,22,-0.09,16,-0.02,0
199,-225,5.0,-105,44.0,63,8,0.13,2,0.33,0
239,-276,6.0,-107,44.5,79,5,0.29,19,-0.06,1
-215,190,-4.0,101,48.0,83,24,-0.11,12,0.05,0
-232,204,-5.0,-107,41.0,87,30,-0.27,18,-0.03,0
169,-190,3.5,-100,46.0,60,9,0.08,11,0.06,0
156,-174,3.5,102,46.0,70,15,-0.02,10,0.08,0
279,-327,7.5,106,47.0,83,1,0.41,24,-0.11,0
-321,274,-7.0,-108,41.5,58,13,0.02,3,0.31,0
-364,307,-7.5,-116,54.5,70,21,-0.08,4,0.3,0
224,-257,5.5,-110,47.5,70,16,-0.02,29,-0.27,0
212,-242,5.5,-104,46.0,70,20,-0.06,25,-0.13,0
-806,602,-15.0,-107,43.5,88,32,-0.39,22,-0.09,0
146,-163,3.0,-109,48.0,77,27,-0.19,30,-0.27,1
-238,209,-5.5,-103,49.0,70,17,-0.03,8,0.13,0
385,-473,9.0,-106,48.5,74,12,0.05,14,0.0,0
-108,-102,-1.0,-109,38.0,67,18,-0.03,7,0.18,1
124,-137,2.5,-109,37.0,87,23,-0.1,28,-0.19,0
-140,127,-2.5,-105,47.0,70,2,0.33,6,0.2,1
160,-179,3.5,101,45.5,76,19,-0.06,31,-0.28,1
111,-122,1.5,-106,49.0,57,8,0.13,12,0.05,1
169,-189,3.0,-131,41.0,72,29,-0.27,28,-0.19,1
139,-154,3.0,-104,45.0,76,31,-0.28,17,-0.03,0
184,-207,4.0,-109,49.0,70,16,-0.02,15,-0.02,1
133,-148,3.0,107,46.0,70,2,0.33,14,0.0,1
-243,213,-5.5,105,44.0,66,27,-0.19,7,0.18,0
-266,232,-6.5,-110,39.5,59,25,-0.13,18,-0.03,1
587,-782,14.0,-101,43.0,68,11,0.06,26,-0.18,1
-179,160,-3.5,-113,44.0,70,19,-0.06,1,0.41,0
162,-182,3.5,-101,39.5,77,10,0.08,13,0.02,0
-963,695,-15.5,101,42.0,70,30,-0.27,3,0.31,0
199,-226,4.0,-113,46.0,85,22,-0.09,23,-0.1,0
162,-181,3.5,102,46.5,70,6,0.2,9,0.08,0
407,-504,10.5,101,55.5,59,4,0.3,20,-0.06,0
199,-226,5.0,-111,47.5,87,5,0.29,24,-0.11,1
756,-1071,16.5,-104,43.0,54,3,0.31,27,-0.19,1
-125,113,-2.0,-110,48.5,61,14,0.0,29,-0.27,0
425,-531,10.5,-104,47.0,64,1,0.41,31,-0.28,1
102,-113,1.0,-106,45.5,58,24,-0.11,8,0.13,0
126,-139,2.5,-110,42.5,81,28,-0.19,2,0.33,0
166,-186,3.5,-103,54.5,56,4,0.3,16,-0.02,0
-240,210,-6.0,-109,42.0,84,32,-0.39,30,-0.27,0
157,-176,3.5,105,44.0,70,7,0.18,11,0.06,1
-161,145,-3.0,-102,52.5,70,17,-0.03,15,-0.02,1
133,-148,3.0,-100,49.5,77,12,0.05,5,0.29,0
109,-121,1.0,-113,41.0,69,23,-0.1,10,0.08,1
-316,270,-7.0,-110,43.5,66,26,-0.18,6,0.2,1
220,-252,6.0,104,42.5,71,22,-0.09,19,-0.06,0
176,-198,3.5,-108,47.0,43,9,0.08,21,-0.08,1
-149,134,-3.0,-115,49.5,75,23,-0.1,4,0.3,0
-154,139,-3.0,-105,54.5,70,15,-0.02,12,0.05,0
793,-1137,17.0,-108,42.5,65,13,0.02,32,-0.39,1
-214,189,-4.0,105,44.5,70,31,-0.28,28,-0.19,0
-137,124,-2.5,-100,43.5,70,21,-0.08,7,0.18,0
211,-241,5.5,-107,48.0,55,9,0.08,25,-0.13,1
109,-120,1.5,-106,46.5,70,20,-0.06,16,-0.02,1
168,-188,3.5,-104,49.5,56,27,-0.19,17,-0.03,0
-424,350,-10.0,-106,39.0,55,30,-0.27,5,0.29,0
141,-157,3.0,-103,42.5,77,10,0.08,22,-0.09,1
188,-213,4.0,-110,37.0,54,18,-0.03,2,0.33,0
141,-157,3.0,-106,49.0,50,8,0.13,1,0.41,0
148,-165,3.0,-111,50.0,70,6,0.2,11,0.06,1
-371,311,-9.5,-104,43.0,58,26,-0.18,3,0.31,0
729,-1023,16.5,-106,42.0,70,7,0.18,30,-0.27,1
-323,275,-7.5,-117,48.5,70,15,-0.02,8,0.13,0
111,-122,1.0,-113,39.5,54,13,0.02,11,0.06,0
163,-182,3.5,-103,41.0,52,18,-0.03,22,-0.09,0
232,-267,6.5,102,49.0,70,21,-0.08,27,-0.19,1
209,-238,6.0,106,41.0,70,20,-0.06,23,-0.1,1
254,-295,7.0,105,39.5,79,28,-0.19,26,-0.18,1
467,-594,12.0,102,48.5,48,12,0.05,31,-0.28,1
467,-625,12.5,-102,47.5,70,2,0.33,17,-0.03,1
110,-122,2.0,-100,45.5,59,10,0.08,14,0.0,1
184,-208,4.5,102,41.0,66,5,0.29,29,-0.27,1
207,-236,5.0,-103,52.0,70,16,-0.02,25,-0.13,1
309,-367,9.5,-103,43.0,49,3,0.31,24,-0.11,1
-230,202,-5.0,-102,48.0,54,4,0.3,9,0.08,0
491,-630,14.0,-103,44.0,59,19,-0.06,32,-0.39,1
-445,365,-10.5,-111,43.5,70,17,-0.03,5,0.29,0
103,-113,1.0,-106,46.0,53,28,-0.19,16,-0.02,0
368,-449,10.5,102,37.0,42,13,0.02,30,-0.27,1
160,-179,3.5,-101,43.0,58,29,-0.27,10,0.08,1
-225,198,-5.5,-109,46.0,54,4,0.3,7,0.18,1
-187,167,-3.5,-107,42.5,85,32,-0.39,26,-0.18,1
199,-226,5.0,-104,41.0,52,11,0.06,18,-0.03,1
107,-117,1.0,-111,39.5,48,19,-0.06,20,-0.06,1
129,-143,2.5,-115,51.5,71,25,-0.13,21,-0.08,1
185,-209,4.0,-105,51.0,54,8,0.13,14,0.0,1
-194,173,-4.0,-108,39.0,55,23,-0.1,24,-0.11,1
-208,184,-4.0,100,50.0,79,22,-0.09,9,0.08,1
-150,135,-3.0,-110,44.5,48,1,0.41,3,0.31,1
-297,255,-6.5,-109,48.5,51,27,-0.19,6,0.2,0
-117,106,-1.0,-100,49.0,54,25,-0.13,22,-0.09,1
235,-270,6.0,-111,38.0,40,18,-0.03,21,-0.08,1
-435,358,-10.5,-114,44.0,56,31,-0.28,1,0.41,0
136,-151,3.0,-102,42.0,50,24,-0.11,13,0.02,1
503,-649,14.0,103,51.5,70,2,0.33,15,-0.02,0
-147,133,-3.0,-115,43.0,48,26,-0.18,27,-0.19,1
207,-235,5.5,-110,51.0,77,14,0.0,17,-0.03,1
-233,205,-5.0,-102,49.0,63,10,0.08,4,0.3,1
390,-481,11.0,-101,44.5,70,20,-0.06,32,-0.39,0
200,-227,5.0,-110,49.0,34,9,0.08,29,-0.27,1
-214,189,-4.0,103,43.0,55,19,-0.06,12,0.05,1
160,-179,3.5,103,48.5,70,6,0.2,7,0.18,0
233,-268,6.5,-106,47.0,77,5,0.29,8,0.13,0
146,-163,3.0,-112,41.5,36,24,-0.11,19,-0.06,1
192,-217,4.0,-108,51.0,44,1,0.41,16,-0.02,1
177,-199,3.5,-110,49.0,51,29,-0.27,15,-0.02,0
-369,310,-7.5,-113,46.5,70,21,-0.08,6,0.2,0
121,-134,2.5,-108,41.5,70,20,-0.06,28,-0.19,1
-307,263,-7.0,-101,41.5,62,32,-0.39,13,0.02,0
341,-412,10.0,107,40.5,70,7,0.18,23,-0.1,1
-230,202,-5.0,-102,50.5,55,14,0.0,2,0.33,0
111,-122,1.0,-114,37.5,43,30,-0.27,26,-0.18,0
353,-429,10.0,103,44.0,72,5,0.29,17,-0.03,1
474,-605,13.0,-102,48.0,76,25,-0.13,31,-0.28,1
-210,186,-4.5,-112,45.0,42,11,0.06,3,0.31,0
204,-233,5.0,-103,40.0,79,12,0.05,18,-0.03,1
-243,213,-5.5,-104,52.5,67,22,-0.09,4,0.3,0
164,-183,3.5,-105,46.0,70,16,-0.02,20,-0.06,1
163,-183,3.5,-100,51.5,70,15,-0.02,14,0.0,0
170,-190,3.5,-104,37.0,40,13,0.02,23,-0.1,1
220,-252,6.0,-100,41.0,48,18,-0.03,27,-0.19,1
-225,199,-5.5,-104,37.5,46,31,-0.28,19,-0.06,0
365,-446,11.0,103,45.5,39,24,-0.11,32,-0.39,1
374,-457,10.0,-102,46.0,70,2,0.33,29,-0.27,1
-177,158,-3.5,-112,45.0,43,26,-0.18,25,-0.13,1
-105,-105,-1.0,-112,45.5,40,11,0.06,8,0.13,0
-190,169,-4.0,-109,39.0,46,30,-0.27,21,-0.08,1
198,-225,4.5,-114,42.0,52,10,0.08,28,-0.19,1
203,-231,5.5,-102,44.5,38,3,0.31,6,0.2,1
156,-175,3.0,-122,48.0,63,5,0.29,9,0.08,1
-162,145,-3.5,-124,47.0,62,12,0.05,1,0.41,0
-230,203,-5.5,-106,37.5,70,21,-0.08,18,-0.03,0
256,-298,6.5,-115,46.5,70,6,0.2,13,0.02,0
-319,272,-7.0,-104,48.0,70,15,-0.02,2,0.33,0
212,-242,5.5,-110,45.0,40,1,0.41,5,0.29,1
391,-482,10.5,-100,38.5,64,29,-0.27,30,-0.27,0
-123,111,-2.5,-112,43.0,46,31,-0.28,26,-0.18,1
-109,-101,-1.0,-108,41.5,70,20,-0.06,10,0.08,0
-155,140,-3.0,-105,46.5,77,28,-0.19,14,0.0,0
-469,382,-10.5,-110,45.0,82,32,-0.39,11,0.06,1
-256,223,-6.5,-113,43.5,32,27,-0.19,9,0.08,0
-113,103,-1.0,-103,40.0,46,19,-0.06,24,-0.11,1
-139,125,-2.5,-100,47.0,70,17,-0.03,12,0.05,0
-207,183,-4.5,-107,39.0,33,23,-0.1,22,-0.09,1
369,-451,11.5,106,49.5,36,4,0.3,25,-0.13,1
-172,154,-3.5,-117,47.0,70,16,-0.02,3,0.31,1
138,-154,2.5,-124,48.0,51,8,0.13,7,0.18,1
-167,150,-3.0,-101,43.0,44,18,-0.03,6,0.2,1
161,-180,3.5,100,48.0,70,15,-0.02,29,-0.27,1
-264,230,-6.5,-110,44.0,43,13,0.02,1,0.41,0
234,-269,6.5,101,43.0,48,24,-0.11,31,-0.28,1
568,-752,13.0,-104,42.5,37,9,0.08,30,-0.27,1
325,-389,8.0,-107,42.5,70,16,-0.02,23,-0.1,0
463,-587,12.0,106,43.5,70,7,0.18,21,-0.08,1
105,-116,1.0,-109,45.0,70,2,0.33,5,0.29,0
189,-213,5.0,100,47.0,41,26,-0.18,32,-0.39,1
149,-166,3.0,-111,46.5,78,14,0.0,20,-0.06,1
-179,160,-3.5,-110,42.0,62,28,-0.19,22,-0.09,0
-130,117,-2.5,-110,43.5,70,17,-0.03,19,-0.06,0
135,-150,3.0,-103,49.5,32,3,0.31,4,0.3,0
-152,137,-3.0,-111,47.0,59,25,-0.13,10,0.08,0
109,-120,1.0,-112,47.5,60,12,0.05,8,0.13,1
341,-411,9.5,-104,45.5,53,11,0.06,27,-0.19,1
775,-1105,17.0,-105,44.0,33,1,0.41,26,-0.18,1
-250,218,-6.0,-106,48.5,56,29,-0.27,8,0.13,0
-468,381,-10.5,-110,42.0,36,31,-0.28,3,0.31,0
-239,210,-5.5,101,46.0,70,21,-0.08,14,0.0,0
192,-218,4.0,-118,40.0,11,9,0.08,18,-0.03,1
352,-426,10.0,113,43.0,24,4,0.3,23,-0.1,1
165,-185,3.5,-102,47.0,48,27,-0.19,32,-0.39,1
148,-165,3.0,-113,50.0,45,10,0.08,16,-0.02,0
-286,247,-7.0,-116,38.0,52,30,-0.27,11,0.06,0
-156,140,-3.0,-103,49.0,70,17,-0.03,24,-0.11,1
-118,107,-1.0,101,45.0,64,22,-0.09,7,0.18,0
255,-297,7.0,103,47.0,59,25,-0.13,28,-0.19,0
-115,104,-1.0,-102,48.5,70,6,0.2,12,0.05,1
376,-460,10.5,106,50.0,55,5,0.29,15,-0.02,0
101,-112,1.0,-105,37.0,31,19,-0.06,13,0.02,0
315,-376,8.0,-104,48.5,70,2,0.33,20,-0.06,1
-150,135,-3.0,-112,50.0,73,14,0.0,16,-0.02,0
250,-289,7.0,101,39.5,33,3,0.31,13,0.02,1
274,-320,7.0,-110,45.5,58,5,0.29,12,0.05,1
268,-313,7.5,103,48.0,70,15,-0.02,28,-0.19,1
-370,311,-9.5,-106,48.5,49,24,-0.11,1,0.41,0
264,-308,7.5,110,46.0,70,20,-0.06,29,-0.27,1
-118,107,-1.5,-104,46.0,76,32,-0.39,31,-0.28,1
-171,153,-3.0,105,36.5,45,26,-0.18,19,-0.06,1
-178,159,-3.5,-113,49.0,50,10,0.08,2,0.33,0
-112,102,-1.0,-104,42.0,44,30,-0.27,27,-0.19,0
333,-400,9.5,-112,40.0,67,23,-0.1,21,-0.08,1
274,-321,7.5,103,45.0,64,22,-0.09,25,-0.13,0
-120,109,-2.0,-112,47.0,47,11,0.06,6,0.2,1
322,-385,8.0,101,51.0,43,8,0.13,17,-0.03,0
-295,254,-6.5,-101,45.5,45,18,-0.03,4,0.3,0
179,-202,4.0,-108,47.0,70,7,0.18,9,0.08,0
-124,112,-1.5,-100,37.0,43,13,0.02,26,-0.18,0
-660,510,-13.5,-104,45.0,63,29,-0.27,2,0.33,0
-137,124,-2.5,-103,44.0,64,31,-0.28,24,-0.11,1
-656,508,-13.5,-114,44.0,70,21,-0.08,9,0.08,0
325,-389,10.0,-100,46.0,40,4,0.3,22,-0.09,1
-230,203,-5.5,-100,36.5,70,7,0.18,18,-0.03,0
781,-1117,17.5,-102,46.0,43,3,0.31,32,-0.39,0
109,-120,1.0,-111,48.0,78,14,0.0,15,-0.02,0
-135,122,-2.0,102,35.0,46,1,0.41,19,-0.06,1
485,-621,13.0,-105,47.5,70,6,0.2,30,-0.27,1
195,-221,5.5,-101,41.5,31,23,-0.1,25,-0.13,1
-366,308,-10.0,-117,43.0,70,16,-0.02,10,0.08,0
-232,204,-5.0,-101,41.5,70,28,-0.19,20,-0.06,1
235,-271,7.0,107,46.0,62,12,0.05,17,-0.03,1
-198,176,-4.0,-108,44.0,42,27,-0.19,11,0.06,0
-177,159,-3.5,-112,47.0,51,8,0.13,5,0.29,0
130,-144,2.5,-114,43.0,70,16,-0.02,13,0.02,1
190,-214,4.5,-109,45.0,44,3,0.31,10,0.08,0
300,-355,7.5,104,50.0,70,2,0.33,7,0.18,0
108,-119,1.0,-110,44.0,41,11,0.06,8,0.13,0
276,-323,7.0,-110,44.5,56,5,0.29,7,0.18,1
361,-439,10.0,-103,47.5,69,1,0.41,10,0.08,0
376,-461,10.0,-105,50.5,70,4,0.3,16,-0.02,1
197,-224,4.5,-108,46.0,23,9,0.08,8,0.13,1
286,-337,7.5,106,51.0,70,4,0.3,10,0.08,1
315,-375,8.0,-103,46.5,58,5,0.29,9,0.08,1
113,-125,1.5,-109,52.5,70,4,0.3,5,0.29,1
349,-423,9.5,-105,53.5,56,6,0.2,24,-0.13,1
102,-112,1.0,-105,49.5,70,17,-0.04,5,0.2,0
260,-302,7.0,-103,47.0,76,7,0.19,18,-0.06,1
242,-279,6.5,100,39.5,67,4,0.24,32,-0.31,1
-124,134,-3.0,-113,48.0,81,21,-0.07,19,-0.06,0
116,-128,2.5,-102,42.5,70,27,-0.16,15,-0.01,0
-309,265,-7.0,-102,44.0,80,31,-0.28,10,0.14,1
103,-114,1.0,-107,45.0,70,20,-0.06,3,0.26,0
278,-327,7.5,102,41.5,70,22,-0.07,12,0.05,1
-227,200,-5.5,-104,41.5,76,16,-0.02,28,-0.19,1
-129,117,-2.5,-110,41.5,83,30,-0.25,26,-0.15,0
174,-196,4.0,-113,48.5,70,1,0.33,2,0.32,1
242,-280,7.0,111,48.5,66,11,0.05,13,0.04,0
103,-114,1.0,-107,52.0,70,9,0.15,23,-0.11,1
-253,221,-6.0,-105,44.0,71,25,-0.14,8,0.17,0
-175,157,-3.0,109,41.0,79,29,-0.22,14,0.03,0
213,-243,6.0,100,44.5,65,18,-0.06,30,-0.25,1
196,-222,4.5,-105,42.5,66,15,-0.01,25,-0.14,1
131,-145,3.0,108,53.0,70,23,-0.11,17,-0.04,1
245,-284,7.0,102,51.0,66,3,0.26,27,-0.16,1
158,-176,3.5,101,49.0,70,10,0.14,20,-0.06,1
-244,214,-5.5,-101,42.5,90,12,0.05,4,0.24,0
-301,259,-7.0,-111,41.5,61,32,-0.31,11,0.05,0
111,-123,2.0,-103,46.0,62,28,-0.19,9,0.15,0
232,-267,6.0,-110,41.0,64,8,0.17,29,-0.22,1
290,-342,7.5,-104,47.0,85,2,0.32,21,-0.07,1
254,-295,7.0,105,44.5,72,14,0.03,31,-0.28,1
268,-313,7.5,109,46.5,70,13,0.04,16,-0.02,1
-344,292,-7.5,-108,49.5,70,24,-0.13,7,0.19,0
-370,311,-8.5,-106,47.0,70,26,-0.15,6,0.2,0
177,-199,4.0,-108,45.0,70,5,0.2,22,-0.07,1
-201,180,-4.0,-107,47.5,70,19,-0.06,1,0.33,1
124,-138,3.0,114,49.0,81,31,-0.28,12,0.05,0
122,-135,2.5,-111,46.0,70,17,-0.04,15,-0.01,0
114,-126,1.5,-110,46.5,79,4,0.24,9,0.15,1
282,-331,7.5,104,45.0,73,18,-0.06,16,-0.02,1
-155,139,-3.0,-109,49.5,70,20,-0.06,14,0.03,0
266,-311,7.0,-105,47.0,73,22,-0.07,19,-0.06,1
-149,134,-3.0,-109,44.0,75,25,-0.14,11,0.05,0
174,-196,4.0,-100,46.5,79,8,0.17,24,-0.13,1
491,-630,12.5,-101,44.0,70,10,0.14,32,-0.31,1
230,-265,6.0,-103,43.5,70,26,-0.15,21,-0.07,0
193,-218,4.5,-105,55.5,70,13,0.04,27,-0.16,0
-264,230,-6.0,-105,42.5,55,29,-0.22,2,0.32,0
208,-237,5.5,-106,58.0,63,5,0.2,23,-0.11,1
154,-172,3.5,102,52.0,70,1,0.33,3,0.26,0
156,-174,3.5,102,55.0,73,7,0.19,6,0.2,0
104,-114,1.0,-108,41.0,64,32,-0.31,29,-0.22,0
-157,141,-3.0,-105,52.5,68,21,-0.07,13,0.04,1
101,-112,1.0,-104,50.0,64,30,-0.25,31,-0.28,1
157,-175,3.5,101,56.5,70,23,-0.11,18,-0.06,0
-155,139,-3.0,-107,51.5,70,27,-0.16,1,0.33,0
154,-172,3.5,104,52.5,70,24,-0.13,20,-0.06,0
-223,196,-4.5,-104,55.0,86,12,0.05,5,0.2,0
282,-331,7.5,103,42.5,75,2,0.32,26,-0.15,1
-958,692,-14.5,-115,45.0,65,16,-0.02,7,0.19,0
652,-890,13.5,-107,49.5,70,9,0.15,25,-0.14,1
-174,156,-3.5,-112,43.5,52,15,-0.01,10,0.14,0
-172,154,-3.0,104,53.0,70,19,-0.06,4,0.24,0
273,-320,8.5,105,45.5,84,11,0.05,28,-0.19,0
257,-299,7.0,103,52.5,73,6,0.2,22,-0.07,1
195,-221,5.0,-100,56.5,53,3,0.26,17,-0.04,1
-184,164,-3.5,-108,44.0,57,15,-0.01,2,0.32,1
125,-139,2.5,-109,53.5,70,17,-0.04,21,-0.07,0
547,-718,12.5,-105,49.0,69,7,0.19,30,-0.25,1
243,-281,6.5,-110,55.0,70,24,-0.13,31,-0.28,1
387,-476,11.0,104,54.5,80,6,0.2,19,-0.06,0
-295,254,-7.0,-117,48.5,64,32,-0.31,13,0.04,0
312,-372,7.5,-107,44.0,70,8,0.17,28,-0.19,1
-305,262,-7.0,-109,45.0,69,16,-0.02,9,0.15,0
301,-357,8.5,108,50.5,73,11,0.05,12,0.05,0
-101,-110,1.0,-103,48.5,64,18,-0.06,10,0.14,1
293,-347,7.5,103,52.0,70,23,-0.11,25,-0.14,1
245,-284,6.5,-105,54.0,54,5,0.2,20,-0.06,1
288,-339,7.0,-104,49.5,70,1,0.33,26,-0.15,1
-168,150,-3.0,-102,52.0,73,14,0.03,4,0.24,1
112,-124,2.0,-103,45.0,63,21,-0.07,15,-0.01,0
288,-340,7.5,-102,46.0,70,10,0.14,30,-0.25,1
-154,139,-3.0,-105,52.5,78,31,-0.28,27,-0.16,0
167,-188,3.5,-108,53.0,70,20,-0.06,17,-0.04,0
280,-328,7.0,-107,43.5,58,22,-0.07,29,-0.22,0
116,-128,2.0,-107,42.5,62,25,-0.14,16,-0.02,1
-422,348,-10.5,-119,46.5,61,28,-0.19,7,0.19,0
143,-159,3.0,-108,50.0,61,8,0.17,18,-0.06,1
169,-190,4.0,100,52.0,61,14,0.03,24,-0.13,1
340,-410,9.5,-113,46.0,85,12,0.05,32,-0.31,1
-145,131,-3.0,-121,55.0,88,2,0.32,3,0.26,1
-124,112,-2.0,-107,51.0,86,11,0.05,9,0.15,1
-230,203,-5.5,-106,55.0,51,4,0.24,6,0.2,0
103,-114,1.0,-106,55.5,70,23,-0.11,13,0.04,0
197,-223,5.0,-101,44.5,70,28,-0.19,25,-0.14,1
102,-113,1.0,-104,54.0,70,17,-0.04,27,-0.16,0
-201,179,-4.5,-114,50.0,48,30,-0.25,18,-0.06,0
-140,127,-2.5,102,55.5,70,24,-0.13,3,0.26,0
271,-317,7.0,-103,49.5,70,1,0.33,21,-0.07,1
-391,327,-9.5,-111,47.0,52,32,-0.31,4,0.24,0
103,-114,1.0,-108,51.0,55,14,0.03,8,0.17,0
-110,100,-1.0,-107,44.5,46,16,-0.02,23,-0.11,1
-192,171,-3.5,-102,51.5,70,19,-0.06,2,0.32,0
-302,260,-7.0,-113,46.0,14,29,-0.22,6,0.2,0
325,-389,8.0,-102,48.0,70,26,-0.15,31,-0.28,1
150,-167,3.0,-113,44.0,49,22,-0.07,11,0.05,0
-186,166,-3.5,-108,55.5,70,13,0.04,5,0.2,1
251,-291,6.5,-112,44.0,70,9,0.15,15,-0.01,1
104,-115,1.5,-102,52.0,76,21,-0.07,17,-0.04,0
178,-200,4.0,-102,44.0,52,7,0.19,8,0.17,0
175,-197,4.0,-105,41.0,41,4,0.24,22,-0.07,1
-321,274,-7.5,-118,49.5,48,30,-0.25,14,0.03,1
117,-130,1.0,-123,48.0,49,18,-0.06,19,-0.06,0
-185,165,-3.5,-107,49.0,70,27,-0.16,10,0.14,0
218,-249,5.5,-109,47.0,34,3,0.26,20,-0.06,0
1204,-1965,20.0,-108,49.0,52,6,0.2,32,-0.31,1
-176,157,-3.5,-111,46.5,86,12,0.05,9,0.15,1
-146,132,-3.0,-114,44.5,64,29,-0.22,26,-0.15,1
-229,202,-5.5,-110,41.0,40,15,-0.01,1,0.33,0
-100,-110,1.0,-102,54.5,55,5,0.2,11,0.05,1
